gene_id,average_length
ENSG00000063854.11,799.5
ENSG00000180185.10,692
ENSG00000162039.13,1372.5
ENSG00000140986.7,1224
ENSG00000140990.13,519
ENSG00000140988.14,882
ENSG00000183751.13,2427
ENSG00000127561.13,690
ENSG00000065057.6,915
ENSG00000103197.15,5254.8
ENSG00000167964.11,672
ENSG00000131653.11,2013
ENSG00000167965.16,979.5
ENSG00000182685.6,687
ENSG00000167969.11,883.5
ENSG00000205937.10,847
ENSG00000167972.12,5115
ENSG00000162063.11,2361
ENSG00000162062.13,1302
ENSG00000162068.1,1743
ENSG00000185883.9,468
ENSG00000162066.13,1374
ENSG00000140992.17,1442
ENSG00000167977.7,705
ENSG00000172382.8,873
ENSG00000007038.9,924
ENSG00000162078.10,519
ENSG00000005001.8,954
ENSG00000162076.11,423
ENSG00000131650.12,1267.5
ENSG00000162073.12,687
ENSG00000127564.15,1427.25
ENSG00000213937.3,654
ENSG00000184697.6,663
ENSG00000006327.12,390
ENSG00000103145.9,371.25
ENSG00000131652.12,957
ENSG00000008516.15,1689
ENSG00000130182.6,1812
ENSG00000122386.9,1665
ENSG00000085644.12,1380
ENSG00000168124.2,939
ENSG00000010539.10,1186
ENSG00000103313.10,1842
ENSG00000006194.9,2052
ENSG00000140993.9,1650
ENSG00000162086.13,1252.5
ENSG00000168158.3,939
ENSG00000140987.18,1593
ENSG00000103343.11,893
ENSG00000167981.5,1275
ENSG00000188827.9,5505
ENSG00000213918.9,849
ENSG00000126602.9,2035.5
ENSG00000005339.11,7272
ENSG00000090447.10,1017
ENSG00000126603.7,1575
ENSG00000217930.6,378
ENSG00000262246.4,2675
ENSG00000168140.4,2022
ENSG00000103423.12,1236
ENSG00000153406.12,900
ENSG00000103415.10,976
ENSG00000153443.11,454
ENSG00000168101.13,577
ENSG00000168096.13,1735
ENSG00000166246.12,1563
ENSG00000140623.12,1008
ENSG00000067836.11,864
ENSG00000140632.15,1575
ENSG00000118900.13,3360
ENSG00000118898.14,5271
ENSG00000103174.10,1548
ENSG00000033011.10,1228.5
ENSG00000118894.13,898
ENSG00000078328.18,1216.875
ENSG00000067365.13,1215
ENSG00000183044.10,1525.5
ENSG00000184857.7,642
ENSG00000140650.10,741
ENSG00000153048.9,444
ENSG00000182831.10,828
ENSG00000183454.12,4120.5
ENSG00000166669.12,1840.5
ENSG00000213853.8,504
ENSG00000153060.6,1458
ENSG00000103274.9,946.5
ENSG00000179583.16,2810
ENSG00000182108.8,288
ENSG00000185338.4,636
ENSG00000175643.8,444
ENSG00000184602.5,267
ENSG00000122299.10,2916
ENSG00000171490.11,1473
ENSG00000048462.9,555
ENSG00000048471.12,2442
ENSG00000103429.9,1165.5
ENSG00000069764.8,498
ENSG00000103512.13,3669
ENSG00000157045.7,775.5
ENSG00000085721.11,1911
ENSG00000156968.8,517.5
ENSG00000166780.9,589.5
ENSG00000166783.18,5226
ENSG00000072864.11,1008
ENSG00000133392.15,5878.5
ENSG00000133393.11,409
ENSG00000091262.13,2406
ENSG00000103489.10,2880
ENSG00000134419.14,393
ENSG00000170540.13,568.5
ENSG00000170537.11,2097
ENSG00000167186.9,597
ENSG00000103528.15,1314.75
ENSG00000103534.15,2754
ENSG00000006007.10,996
ENSG00000103540.15,3007.5
ENSG00000174628.15,864
ENSG00000167191.10,1212
ENSG00000169347.15,1389
ENSG00000169344.14,1972.5
ENSG00000169340.8,1755
ENSG00000183549.9,1183.5
ENSG00000066813.13,1615.5
ENSG00000166743.8,1734
ENSG00000066654.11,1062
ENSG00000005187.10,1539
ENSG00000196678.12,1531.5
ENSG00000005189.18,2278.5
ENSG00000188215.8,915
ENSG00000102897.8,369
ENSG00000158486.12,12282
ENSG00000011638.9,439
ENSG00000103310.9,2238
ENSG00000103316.9,945
ENSG00000197006.12,955.5
ENSG00000140749.8,726
ENSG00000155719.15,3017
ENSG00000140740.9,1362
ENSG00000155714.12,705
ENSG00000103319.10,2178
ENSG00000058600.14,2046
ENSG00000122254.6,1104
ENSG00000103404.13,4059
ENSG00000166828.2,1950
ENSG00000168447.9,1869
ENSG00000168434.11,2313
ENSG00000103365.14,1842
ENSG00000103353.14,930
ENSG00000004779.8,471
ENSG00000166847.8,421
ENSG00000166851.13,1812
ENSG00000166869.2,591
ENSG00000166501.11,2019
ENSG00000006116.3,948
ENSG00000122257.17,3671
ENSG00000090905.16,5815.5
ENSG00000158865.11,1833
ENSG00000103375.9,786
ENSG00000155666.10,1308
ENSG00000169189.15,801
ENSG00000077238.12,2455.5
ENSG00000103522.14,1617
ENSG00000169181.11,790
ENSG00000188603.15,1200
ENSG00000197272.2,732
ENSG00000176046.8,276
ENSG00000176476.7,882
ENSG00000197165.9,838.5
ENSG00000184110.13,2727
ENSG00000168488.17,3196.714286
ENSG00000178952.7,1368
ENSG00000196296.12,2867
ENSG00000177455.10,1672.5
ENSG00000176953.9,1260
ENSG00000169682.16,1437.75
ENSG00000213658.9,750
ENSG00000197471.10,1203
ENSG00000103485.16,672
ENSG00000185905.3,675
ENSG00000079616.11,1896
ENSG00000167371.15,1036
ENSG00000280789.1,765
ENSG00000013364.17,2682
ENSG00000103502.12,574.5
ENSG00000174938.13,2627.4
ENSG00000174939.9,1173
ENSG00000174943.8,756
ENSG00000149930.16,3409
ENSG00000149929.14,1099.5
ENSG00000169592.13,676.5
ENSG00000149927.16,1203
ENSG00000149926.12,750
ENSG00000149925.15,1176
ENSG00000149923.12,924
ENSG00000149922.9,1311
ENSG00000102886.13,957
ENSG00000102882.10,1074
ENSG00000102879.14,1386
ENSG00000261052.4,888
ENSG00000169217.7,1026
ENSG00000169221.12,2427
ENSG00000180209.10,510
ENSG00000180096.10,1119
ENSG00000180035.9,1672.5
ENSG00000179958.7,513
ENSG00000169957.9,1623
ENSG00000169955.7,784.5
ENSG00000169951.8,1225.5
ENSG00000229809.7,810
ENSG00000197162.9,1218
ENSG00000156853.10,1503
ENSG00000156858.10,1758
ENSG00000080603.15,9693
ENSG00000156873.14,1173
ENSG00000103549.20,2856
ENSG00000099385.10,691.5
ENSG00000150281.6,604.5
ENSG00000175938.6,888
ENSG00000099377.12,850.5
ENSG00000099365.8,867
ENSG00000103496.13,891
ENSG00000167394.11,1894.5
ENSG00000167395.10,5499
ENSG00000167397.13,385.5
ENSG00000103507.12,1115
ENSG00000103510.18,1390.5
ENSG00000089280.17,1579.5
ENSG00000103490.13,559.5
ENSG00000169900.6,270
ENSG00000140678.15,3501
ENSG00000156885.5,294
ENSG00000140682.17,1360.5
ENSG00000140675.11,2019
ENSG00000140688.15,1407
ENSG00000171241.7,2019
ENSG00000069329.14,2391
ENSG00000091651.7,759
ENSG00000140795.11,1948.5
ENSG00000155330.8,373.5
ENSG00000166123.12,1422
ENSG00000069345.10,1239
ENSG00000171208.8,1567.5
ENSG00000129636.11,1617
ENSG00000102893.14,3275
ENSG00000121270.14,4092
ENSG00000102910.12,2493
ENSG00000196470.10,895.5
ENSG00000102924.10,582
ENSG00000155393.11,2043
ENSG00000121281.11,2724
ENSG00000166164.14,1957.5
ENSG00000140807.5,1413
ENSG00000167208.13,550
ENSG00000167207.10,3082.5
ENSG00000103449.10,3829.5
ENSG00000103479.13,3420
ENSG00000166971.15,880.5
ENSG00000177508.11,1506
ENSG00000176842.13,1450.5
ENSG00000087245.11,1857
ENSG00000087253.10,1635
ENSG00000103546.17,1760
ENSG00000159398.14,1707
ENSG00000087258.12,1065
ENSG00000159461.13,1932
ENSG00000167005.12,684
ENSG00000087263.15,1629
ENSG00000087250.7,207
ENSG00000125148.6,186
ENSG00000169715.13,285
ENSG00000125144.12,187.5
ENSG00000205358.3,186
ENSG00000187193.8,186
ENSG00000102900.11,2275.5
ENSG00000070915.8,3078
ENSG00000051108.13,1174.5
ENSG00000087237.9,1392
ENSG00000140853.14,5557.5
ENSG00000140848.15,1647
ENSG00000159579.12,1731
ENSG00000102931.6,492
ENSG00000102934.8,549
ENSG00000102962.4,282
ENSG00000006210.6,1194
ENSG00000102970.9,285
ENSG00000005194.13,880
ENSG00000102978.11,828
ENSG00000125170.9,1039.5
ENSG00000135736.5,1653
ENSG00000159618.14,1587
ENSG00000182885.15,1470
ENSG00000159625.13,2527.5
ENSG00000140854.11,1968
ENSG00000140859.14,2304
ENSG00000159648.10,691.5
ENSG00000103005.10,648
ENSG00000102996.4,2010
ENSG00000070761.6,582
ENSG00000070770.7,1053
ENSG00000103021.8,1053
ENSG00000181938.12,612
ENSG00000103034.13,1058.571429
ENSG00000103037.10,1386
ENSG00000125107.15,6301
ENSG00000103042.7,1227
ENSG00000125166.11,1228.5
ENSG00000150394.12,1999.5
ENSG00000140937.12,2162
ENSG00000179776.16,2355
ENSG00000166548.14,653
ENSG00000217555.11,333.6
ENSG00000089505.16,425.625
ENSG00000140932.8,667.5
ENSG00000140931.18,549
ENSG00000183723.11,666
ENSG00000135720.11,1363.5
ENSG00000159593.13,1536
ENSG00000168748.12,711
ENSG00000172840.5,1590
ENSG00000166589.11,2371.5
ENSG00000166592.10,927
ENSG00000172831.10,1656
ENSG00000172828.11,1352
ENSG00000067955.12,556.5
ENSG00000125149.10,1269
ENSG00000102871.14,939
ENSG00000135722.7,1125
ENSG00000179044.14,2241
ENSG00000102890.13,2163
ENSG00000135723.12,3495
ENSG00000159713.9,531
ENSG00000159714.9,1453.5
ENSG00000176387.6,1218
ENSG00000159720.10,1056
ENSG00000159723.4,399
ENSG00000039523.16,3694.2
ENSG00000102974.13,1854
ENSG00000102977.12,1345
ENSG00000102981.8,1039.5
ENSG00000124074.10,1041
ENSG00000141098.11,748.5
ENSG00000102904.13,2016
ENSG00000168286.2,945
ENSG00000102898.10,384
ENSG00000038358.13,4206
ENSG00000159792.8,1275
ENSG00000141086.16,795
ENSG00000205220.10,822
ENSG00000213398.6,1323
ENSG00000124067.15,3221
ENSG00000141096.4,1467
ENSG00000167261.12,1461
ENSG00000182810.6,1623
ENSG00000167264.16,1429.5
ENSG00000072736.17,3211
ENSG00000103067.10,2169
ENSG00000103066.11,975
ENSG00000103061.10,930
ENSG00000132600.15,2058
ENSG00000103056.10,1968
ENSG00000062038.12,2422.5
ENSG00000039068.17,2557.5
ENSG00000103044.9,1254
ENSG00000141076.16,2061
ENSG00000168807.15,1623
ENSG00000258429.1,732
ENSG00000213380.12,1722
ENSG00000132603.12,472.5
ENSG00000157315.4,723
ENSG00000132604.9,1629
ENSG00000103018.15,453
ENSG00000102908.19,4631
ENSG00000181019.11,717
ENSG00000141101.11,1239
ENSG00000198373.11,1795.5
ENSG00000157322.15,1341
ENSG00000223496.2,819
ENSG00000157349.14,1343.4
ENSG00000168872.14,1390.5
ENSG00000157350.11,1053
ENSG00000157353.15,3255
ENSG00000103051.17,2332.5
ENSG00000189091.11,3654
ENSG00000157368.9,691.5
ENSG00000103043.13,2349
ENSG00000157423.16,6024
ENSG00000180917.15,2313
ENSG00000172137.17,816
ENSG00000167377.16,1917
ENSG00000157429.14,1377
ENSG00000140835.9,1161
ENSG00000198650.9,1365
ENSG00000140832.8,962
ENSG00000182149.19,997.8
ENSG00000140830.7,450
ENSG00000140829.10,3684
ENSG00000140836.13,9741
ENSG00000103035.9,975
ENSG00000103089.7,1119
ENSG00000186187.10,684
ENSG00000166816.12,1489.5
ENSG00000184517.10,860
ENSG00000050820.15,2594.25
ENSG00000153774.7,900
ENSG00000166822.11,338.25
ENSG00000183196.7,1188
ENSG00000135702.13,1236
ENSG00000034713.6,354
ENSG00000065457.9,1509
ENSG00000065427.13,1836
ENSG00000152910.17,3806
ENSG00000103111.13,1389
ENSG00000140873.14,3666
ENSG00000166509.9,594
ENSG00000178573.6,1167
ENSG00000168589.13,334.5
ENSG00000103121.7,240
ENSG00000166451.12,915
ENSG00000166455.12,1177.5
ENSG00000140905.8,522
ENSG00000135697.8,1644
ENSG00000261609.3,1794
ENSG00000086696.9,1164
ENSG00000135698.8,483
ENSG00000140961.11,1434
ENSG00000103154.8,1036.5
ENSG00000140943.15,3159
ENSG00000103160.10,910.5
ENSG00000154099.16,2178
ENSG00000140955.9,1875
ENSG00000168418.7,1560
ENSG00000103175.9,663
ENSG00000103187.7,429
ENSG00000135686.11,1756.5
ENSG00000103196.10,1494
ENSG00000153786.11,982.5
ENSG00000131149.16,3477
ENSG00000131153.7,558
ENSG00000131148.7,507
ENSG00000131143.7,465
ENSG00000140968.9,975
ENSG00000103241.6,1140
ENSG00000176692.5,1506
ENSG00000176678.5,1038
ENSG00000140941.11,378
ENSG00000140948.10,3261
ENSG00000154118.11,2247
ENSG00000104731.12,1475
ENSG00000103257.7,1524
ENSG00000174990.4,910.5
ENSG00000172530.18,1497.375
ENSG00000158545.14,2898
ENSG00000167508.9,1203
ENSG00000158717.9,524
ENSG00000141012.11,1569
ENSG00000167515.9,400.8
ENSG00000129993.13,1833
ENSG00000176715.14,1333.5
ENSG00000129910.6,2445
ENSG00000197912.12,2096
ENSG00000167526.12,565.5
ENSG00000178773.13,1789.5
ENSG00000015413.8,1236
ENSG00000167523.12,391
ENSG00000185324.20,951
ENSG00000158792.14,1275
ENSG00000158805.10,1732.5
ENSG00000141002.17,2031
ENSG00000258947.5,1245
ENSG00000140995.15,1216
ENSG00000003249.12,415
ENSG00000141013.13,1329
ENSG00000181031.14,904.5
ENSG00000141252.18,2204
ENSG00000167695.13,554
ENSG00000171861.9,1263
ENSG00000167693.15,1146
ENSG00000159842.13,2284.5
ENSG00000108953.15,768
ENSG00000167193.7,765
ENSG00000197879.13,3133.5
ENSG00000132376.18,1233
ENSG00000167703.13,1577
ENSG00000074660.14,2101.5
ENSG00000167705.10,1206
ENSG00000174231.15,7008
ENSG00000167711.12,1380
ENSG00000132386.9,1257
ENSG00000186532.10,2415
ENSG00000132383.10,1851
ENSG00000070366.12,2898
ENSG00000167720.11,1023
ENSG00000070444.13,1749
ENSG00000141255.11,977.25
ENSG00000108381.9,942
ENSG00000167723.13,2374.5
ENSG00000197417.7,1437
ENSG00000040531.13,990
ENSG00000213977.6,336
ENSG00000127774.6,333
ENSG00000083454.20,1231.5
ENSG00000177602.5,2397
ENSG00000004660.13,1560
ENSG00000108405.3,1200
ENSG00000074370.16,3075.6
ENSG00000074755.13,8886
ENSG00000167740.8,627
ENSG00000182557.6,1539
ENSG00000132382.13,3993
ENSG00000167741.9,1456
ENSG00000188176.10,1170
ENSG00000161905.11,1989
ENSG00000141480.16,1096
ENSG00000161921.13,765
ENSG00000141497.12,2198
ENSG00000142484.6,594
ENSG00000182853.10,369
ENSG00000142507.8,681
ENSG00000129219.12,2785.5
ENSG00000108556.7,1482
ENSG00000108528.12,868.5
ENSG00000108523.14,1000.5
ENSG00000108518.7,423
ENSG00000108515.16,1240.5
ENSG00000108509.19,3633.75
ENSG00000196388.7,688.5
ENSG00000129250.10,3312
ENSG00000132517.13,1347
ENSG00000180787.5,1509
ENSG00000167840.12,1298
ENSG00000129204.15,4221
ENSG00000108559.10,2250
ENSG00000108561.7,849
ENSG00000005100.11,2124
ENSG00000072849.9,472.5
ENSG00000167842.14,618
ENSG00000129221.13,1025.142857
ENSG00000091622.14,2871
ENSG00000129235.9,372
ENSG00000108590.9,396
ENSG00000141485.14,1627.5
ENSG00000132530.15,877.5
ENSG00000177294.6,1329
ENSG00000167858.11,1257
ENSG00000108839.10,1992
ENSG00000174327.6,1281
ENSG00000174326.10,1261.5
ENSG00000132514.12,900
ENSG00000161944.15,900
ENSG00000141505.10,817.5
ENSG00000072778.18,1969
ENSG00000004975.10,2211
ENSG00000170296.8,354
ENSG00000175826.10,735
ENSG00000170291.13,847.5
ENSG00000181885.17,537
ENSG00000181856.13,1530
ENSG00000006047.11,1095
ENSG00000132507.16,510
ENSG00000132522.14,984
ENSG00000072818.10,2223
ENSG00000205544.3,342
ENSG00000169992.8,2508
ENSG00000181284.2,1527
ENSG00000161958.9,678
ENSG00000170175.9,1506
ENSG00000174282.10,3042
ENSG00000239697.9,750
ENSG00000161955.15,693.5
ENSG00000161960.13,1132.5
ENSG00000129226.12,1024.5
ENSG00000129255.13,661.5
ENSG00000141504.10,462
ENSG00000129214.13,975.5
ENSG00000141510.14,835.5
ENSG00000141499.15,1647
ENSG00000108947.4,1023
ENSG00000167874.6,430.5
ENSG00000183011.12,402
ENSG00000182224.10,580.5
ENSG00000170049.8,1215
ENSG00000170043.10,438
ENSG00000170037.12,2735
ENSG00000132518.6,3312
ENSG00000179593.14,1928
ENSG00000179477.8,2106
ENSG00000179148.8,2136
ENSG00000179094.12,3873
ENSG00000179029.13,377.25
ENSG00000196544.7,1074
ENSG00000178999.11,981
ENSG00000178921.12,4017
ENSG00000108961.12,464.25
ENSG00000125434.9,895.5
ENSG00000198844.9,2526
ENSG00000184619.3,1356
ENSG00000161970.11,438
ENSG00000166579.14,945
ENSG00000133026.11,5968.5
ENSG00000161973.9,840
ENSG00000185156.5,1761
ENSG00000141506.12,2256
ENSG00000065320.7,1815
ENSG00000166596.13,1761
ENSG00000065325.11,1662
ENSG00000109047.7,603
ENSG00000007237.17,1233
ENSG00000133020.4,5814
ENSG00000264424.1,5820
ENSG00000109061.9,5820
ENSG00000125414.17,5826
ENSG00000109063.13,5823
ENSG00000133028.9,906
ENSG00000170222.11,1029
ENSG00000007174.16,7929
ENSG00000065559.13,1216.5
ENSG00000141052.16,2889
ENSG00000006744.17,2421
ENSG00000153976.2,1221
ENSG00000006695.9,1332
ENSG00000125430.7,1173
ENSG00000109099.12,420
ENSG00000125409.11,1473
ENSG00000175106.15,721.5
ENSG00000221926.10,1349
ENSG00000187607.14,1551
ENSG00000170425.3,999
ENSG00000011295.14,1143
ENSG00000141027.19,5694
ENSG00000108474.15,747
ENSG00000170315.12,690
ENSG00000181350.10,837
ENSG00000141040.13,2286
ENSG00000197566.8,2598
ENSG00000240505.7,882
ENSG00000179598.5,759
ENSG00000141030.11,1242
ENSG00000141026.5,441
ENSG00000108551.4,607.5
ENSG00000133027.16,670
ENSG00000108557.16,5721
ENSG00000072310.15,3489
ENSG00000141034.8,916.5
ENSG00000108591.8,1063.5
ENSG00000177731.14,3744
ENSG00000177427.11,1127
ENSG00000177302.13,3006
ENSG00000176994.10,2814
ENSG00000176974.16,1275
ENSG00000171931.11,3115
ENSG00000141127.13,978.75
ENSG00000154025.14,1744.8
ENSG00000154016.12,636
ENSG00000072134.14,1584
ENSG00000108641.13,480.4285714
ENSG00000166484.18,2242.5
ENSG00000166482.10,804
ENSG00000142494.12,1713
ENSG00000072210.17,1492.5
ENSG00000180638.16,1751
ENSG00000108602.16,1252.5
ENSG00000083290.18,3111
ENSG00000108599.13,1902
ENSG00000109016.16,955.5
ENSG00000178307.8,579
ENSG00000034152.17,1000.5
ENSG00000184185.8,1302
ENSG00000109046.13,1047
ENSG00000168961.15,927
ENSG00000007171.15,3462
ENSG00000087095.11,1584
ENSG00000109084.12,531
ENSG00000109079.8,951
ENSG00000244045.9,627
ENSG00000109072.12,1437
ENSG00000004139.12,2175
ENSG00000007216.13,1784
ENSG00000109101.6,1947
ENSG00000109103.10,608
ENSG00000087111.19,1668
ENSG00000109107.12,1095
ENSG00000132581.8,636
ENSG00000167525.12,1053
ENSG00000109113.16,730.8
ENSG00000198242.12,471
ENSG00000160606.9,673.5
ENSG00000076604.13,1413
ENSG00000132591.10,1314
ENSG00000132589.14,1287
ENSG00000167536.12,1134
ENSG00000109118.12,2560
ENSG00000179761.10,1173
ENSG00000108262.14,2299.5
ENSG00000198720.11,1881
ENSG00000167549.17,1419
ENSG00000141298.16,3078
ENSG00000176927.13,3541.5
ENSG00000126653.14,1596
ENSG00000108576.8,1893
ENSG00000108582.10,3772.5
ENSG00000108587.13,686
ENSG00000176208.7,5535
ENSG00000184060.9,1155
ENSG00000181481.12,931
ENSG00000196712.15,6253
ENSG00000126861.4,1323
ENSG00000185862.6,1347
ENSG00000131242.14,1761
ENSG00000172301.9,537
ENSG00000108651.8,1794
ENSG00000178691.9,2185.5
ENSG00000010244.15,1438
ENSG00000108671.8,1269
ENSG00000176749.7,924
ENSG00000006042.10,681
ENSG00000141316.11,493.5
ENSG00000108684.13,1615.5
ENSG00000108691.8,300
ENSG00000108688.10,300
ENSG00000172156.3,294
ENSG00000108700.4,300
ENSG00000181374.6,297
ENSG00000181291.5,3225
ENSG00000005156.10,2940
ENSG00000092871.15,1092
ENSG00000185379.19,895
ENSG00000073598.5,975
ENSG00000073536.16,1020
ENSG00000141161.10,2713
ENSG00000172716.15,2706
ENSG00000172123.11,1737
ENSG00000108733.8,1080
ENSG00000270885.1,612
ENSG00000270765.4,2643
ENSG00000270379.4,1653
ENSG00000271503.4,370.5
ENSG00000278023.3,611
ENSG00000275152.3,363
ENSG00000275718.1,342
ENSG00000274736.3,388.5
ENSG00000275385.1,270
ENSG00000277632.1,279
ENSG00000275302.1,279
ENSG00000273611.3,457.5
ENSG00000277161.1,1515
ENSG00000278311.3,2094
ENSG00000278535.3,783
ENSG00000273706.3,1221
ENSG00000278540.3,6966.75
ENSG00000276234.3,1125
ENSG00000276023.3,597
ENSG00000275066.3,3662.5
ENSG00000278053.3,1800
ENSG00000275410.3,1572.75
ENSG00000278845.3,846
ENSG00000275023.3,3282
ENSG00000277791.3,618
ENSG00000276293.3,1251
ENSG00000125691.11,423
ENSG00000002834.16,702
ENSG00000161381.12,1503
ENSG00000067191.14,1602
ENSG00000141750.6,1236
ENSG00000125686.10,4746
ENSG00000167258.12,4459.5
ENSG00000171532.4,1149
ENSG00000131771.12,561
ENSG00000131748.14,1320
ENSG00000173991.5,504
ENSG00000141744.3,849
ENSG00000141741.10,349.5
ENSG00000141738.12,1537
ENSG00000161405.15,1224
ENSG00000186075.11,984
ENSG00000073605.17,1218
ENSG00000172057.8,462
ENSG00000108344.13,1605
ENSG00000108342.11,585
ENSG00000008838.16,2976
ENSG00000126351.11,1354
ENSG00000126368.5,1845
ENSG00000108349.13,2112
ENSG00000108352.10,1681
ENSG00000171475.12,1323
ENSG00000094804.8,1683
ENSG00000131759.16,1287
ENSG00000141753.6,777
ENSG00000131746.11,2148
ENSG00000126353.3,1128
ENSG00000073584.17,1236
ENSG00000213424.7,888
ENSG00000167916.4,1578
ENSG00000204897.6,1353
ENSG00000171446.6,1380
ENSG00000186395.6,1815
ENSG00000187242.4,1485
ENSG00000171431.3,1275
ENSG00000108244.15,1063.5
ENSG00000196859.6,1476
ENSG00000006059.3,1215
ENSG00000131738.8,1215
ENSG00000131737.5,1185
ENSG00000094796.4,1251
ENSG00000171360.3,1371
ENSG00000108759.3,1347
ENSG00000126337.12,1404
ENSG00000171401.13,1320
ENSG00000171346.12,1371
ENSG00000171345.12,1203
ENSG00000186847.5,1419
ENSG00000186832.7,1422
ENSG00000128422.14,1299
ENSG00000173812.9,342
ENSG00000184502.3,306
ENSG00000173805.14,1818
ENSG00000173801.15,2238
ENSG00000141696.11,1314
ENSG00000141756.17,1749
ENSG00000141698.15,903
ENSG00000178502.5,2127
ENSG00000131473.15,3291
ENSG00000173786.15,1236
ENSG00000168256.16,426
ENSG00000108771.11,2037
ENSG00000108773.9,2514
ENSG00000260325.1,480
ENSG00000108774.13,700.5
ENSG00000089558.7,3054
ENSG00000167925.14,1509
ENSG00000173757.8,2364
ENSG00000126561.15,2314.5
ENSG00000177469.12,1173
ENSG00000033627.13,2473.363636
ENSG00000108784.8,2232
ENSG00000108786.9,988.5
ENSG00000068120.13,1738.5
ENSG00000108788.10,759
ENSG00000131470.13,579
ENSG00000141699.9,1401
ENSG00000131462.6,1356
ENSG00000068137.13,2377.5
ENSG00000184451.5,1089
ENSG00000108797.10,4155
ENSG00000131477.9,528
ENSG00000131475.5,531
ENSG00000126562.15,3732
ENSG00000176563.8,868.5
ENSG00000126581.11,1096.5
ENSG00000131467.9,737.25
ENSG00000131480.7,2230.5
ENSG00000131471.5,1620
ENSG00000131482.8,802.5
ENSG00000198863.6,1842
ENSG00000131469.11,411
ENSG00000068079.6,864
ENSG00000108828.14,1182
ENSG00000108830.9,684
ENSG00000012048.18,4215.6
ENSG00000184988.7,694
ENSG00000175906.4,606
ENSG00000067596.9,3573
ENSG00000175832.11,1139
ENSG00000005102.11,580
ENSG00000167941.2,642
ENSG00000108861.7,558
ENSG00000161649.11,838.2
ENSG00000108852.13,1627
ENSG00000108849.6,288
ENSG00000161653.9,1605
ENSG00000091947.8,774
ENSG00000161654.8,640.5
ENSG00000141349.7,775
ENSG00000125319.13,1817
ENSG00000161664.5,1362
ENSG00000168591.14,889
ENSG00000108312.13,2239.5
ENSG00000004939.12,2736
ENSG00000013306.14,1049
ENSG00000030582.15,1782
ENSG00000180340.6,1698
ENSG00000161692.16,1572
ENSG00000073670.12,2010
ENSG00000182963.8,1191
ENSG00000131097.5,300
ENSG00000108883.11,2874
ENSG00000131095.10,1332.75
ENSG00000131094.3,777
ENSG00000172992.10,696
ENSG00000136448.10,1491
ENSG00000186834.3,1080
ENSG00000168517.9,861
ENSG00000184922.12,3309
ENSG00000159314.10,1955.142857
ENSG00000186868.14,1647.6
ENSG00000120071.11,3253
ENSG00000176681.13,5103
ENSG00000158955.9,1032
ENSG00000108433.14,589
ENSG00000179673.4,363
ENSG00000004897.10,2480
ENSG00000198336.8,594
ENSG00000259207.6,2367
